client_id,client_segment,industry,agreed_terms
CLI-2588,Enterprise,Manufacturing,Net-15
CLI-3234,SMB,Pharma,Net-15
CLI-3737,SMB,,Net-30
CLI-0817,SMB,Pharma,Net-15
CLI-3858,Enterprise,Construction,NET-30
CLI-2223,SMB,IT Services,Net-15
CLI-3283,Enterprise,Textiles,Net-60
CLI-4159,SMB,Retail,Net-30
CLI-3881,SMB,Manufacturing,Net-15
CLI-3803,Mid-Market,Logistics,Net-30
CLI-2192,Mid-Market,IT Services,net30
CLI-1347,Enterprise,IT Services,Net-30
CLI-1320,SMB,Logistics,Net-15
CLI-4001,SMB,Logistics,Net-60
CLI-4505,Enterprise,Retail,Net-30
CLI-4381,SMB,Logistics,Net-15
CLI-4875,SMB,Construction,Net-60
CLI-1251,Mid-Market,FMCG,Net-15
CLI-2350,SMB,Logistics,Net-30
CLI-3040,Enterprise ,Manufacturing,Net-60
CLI-2910,Enterprise,Textiles,Net-30
CLI-2765,Mid-Market,Pharma,Net-30
CLI-4729,Enterprise,Construction,Net-60
CLI-2271,Enterprise,Logistics,Net-30
CLI-0470,SMB,Construction,Net-15
CLI-0081,Mid-Market,Construction,Net-30
CLI-3217,Mid-Market,Pharma,Net-30
CLI-3296,SMB,IT Services,Net-30
CLI-2844,Enterprise,Manufacturing,Net-60
CLI-4310,Enterprise,Logistics,Net-60
CLI-4569,SMB,Manufacturing,Net-15
CLI-3593,Enterprise ,Manufacturing,Net-30
CLI-4078,SMB,Logistics,Net-60
CLI-4123,Mid-Market,Manufacturing,Net-15
CLI-2117,Mid-Market,Textiles,Net-60
CLI-2048,Enterprise,FMCG,Net-60
CLI-4143,ENTERPRISE,Retail,Net-15
CLI-4464,Enterprise,IT Services,NET-30
CLI-2674,Mid-Market,Manufacturing,Net-60
CLI-1782,Mid-Market,Retail,Net-60
CLI-2531,smb,Textiles,
CLI-4921,SMB,Textiles,Net-15
CLI-4387,SMB,Manufacturing,Net-60
CLI-3777,Enterprise,Construction,Net-60
CLI-2481,SMB,Textiles,Net-60
CLI-3978,Enterprise,FMCG,Net-15
CLI-2050,Enterprise,Retail,Net-30
CLI-4312,SMB,Retail,Net-15
CLI-1090,Enterprise,Pharma,Net-15
CLI-2311,Mid-Market,IT Services,
CLI-1192,Enterprise,Pharma,Net-60
CLI-1455,SMB,Construction,Net-60
CLI-2779,SMB,Textiles,Net-30
CLI-4133,enterprise,Logistics,Net-30
CLI-3772,Enterprise,Textiles,Net-30
CLI-4073,Mid-Market,Retail,Net-60
CLI-1109,SMB,Retail,Net-15
CLI-2120,Enterprise,Logistics,Net-15
CLI-0904,Enterprise,IT Services,Net-30
CLI-4760,SMB,Pharma,
CLI-1243,SMB,Pharma,Net-30
CLI-1299,Mid-Market,Retail,Net-30
CLI-0162,Enterprise,Construction,Net-30
CLI-2879,SMB,FMCG,Net-15
CLI-1459,SMB,Textiles,Net-15
CLI-3665,SMB,IT Services,Net-15
CLI-2641,Smb,Retail,Net-60
CLI-0517,Enterprise,Pharma,
CLI-4687,Mid-Market,Pharma,Net-15
CLI-3115,Enterprise,Logistics,Net-60
CLI-2203,Mid-Market,Manufacturing,Net-60
CLI-1478,Enterprise,Retail,Net-60
CLI-2914,Mid-Market,Construction,Net-15
CLI-4721,ENTERPRISE,IT Services,Net-60
CLI-2093,Mid-Market,FMCG,Net-15
CLI-0970,Mid-Market,IT Services,Net-60
CLI-3435,Enterprise,Retail,
CLI-2227,SMB,Retail,
CLI-3260,Mid-Market,Manufacturing,Net-15
CLI-0183,SMB,Logistics,Net-15
CLI-2423,Enterprise,Manufacturing,Net-15
CLI-3807,SMB,FMCG,Net-60
CLI-0242,SMB,Construction,Net-60
CLI-4840,Mid-Market,Manufacturing,Net-60
CLI-0021,Mid-Market,IT Services,Net-15
CLI-0489,Mid-Market,Manufacturing,Net-60
CLI-2530,Mid-Market,Pharma,Net-15
CLI-2413,SMB,Manufacturing,Net-30
CLI-2320,Mid-Market,Textiles,Net-30
CLI-0403,Mid-Market,Pharma,Net-15
CLI-4647,Mid-Market,Construction,Net-30
CLI-4713,Enterprise,IT Services,Net-60
CLI-4275,SMB,Pharma,Net-15
CLI-0766,Smb,Pharma,Net-60
CLI-4865,Enterprise,Pharma,Net-15
CLI-4717,SMB,Retail,Net-60
CLI-0569,Mid-Market,Manufacturing,Net-15
CLI-3810,SMB,FMCG,Net-30
CLI-4755,Enterprise,Retail,Net-15
CLI-2382,Mid-Market,Retail,Net-30
CLI-3846,SMB,Logistics,Net-60
CLI-1234,Enterprise,Logistics,Net-30
CLI-4567,Enterprise,Construction,Net-60
CLI-4845,Enterprise,Manufacturing,Net-30
CLI-1526, SMB,FMCG,Net-60
CLI-0216,Mid-Market,Textiles,
CLI-1013,Enterprise,Logistics,Net-60
CLI-2195,SMB,IT Services,Net-60
CLI-3575, SMB,Pharma,30 days
CLI-1776,Mid-Market,Pharma,Net-60
CLI-4648,SMB,IT Services,Net-30
CLI-1223,Enterprise,Textiles,15 days
CLI-1857,Enterprise,,Net-15
CLI-4672,Mid-Market,Manufacturing,Net-30
CLI-3284,Mid-Market,Textiles,Net-15
CLI-2986,Enterprise,IT Services,Net-15
CLI-3731,Enterprise,Retail,Net-30
CLI-3181,SMB,Logistics,Net-30
CLI-0592,Enterprise,Pharma,Net-30
CLI-4624,Enterprise,IT Services,Net-60
CLI-4769,MID-MARKET,Pharma,Net-15
CLI-3762,Mid-Market,Logistics,Net-30
CLI-3285,SMB,IT Services,Net-30
CLI-0714,SMB,Retail,Net-15
CLI-2796,Enterprise,Manufacturing,
CLI-4619,Enterprise,FMCG,Net-30
CLI-4977,Enterprise,Retail,Net-30
CLI-4826,SMB,FMCG,Net-30
CLI-2102,MID-MARKET,Construction,Net-60
CLI-3230,SMB,Pharma,Net-30
CLI-2971,Enterprise,Manufacturing,Net-15
CLI-3418,SMB,Construction,Net-60
CLI-3691, SMB,Pharma,Net-15
CLI-4344,Mid-Market,FMCG,Net-30
CLI-2895,smb,Logistics,Net-60
CLI-0593,SMB,Manufacturing,Net-60
CLI-0619,Mid-Market,Manufacturing,
CLI-4056,Mid-Market,Pharma,Net-30
CLI-1270,SMB,FMCG,Net-15
CLI-3206,SMB,Construction,Net-60
CLI-3906,Mid-Market,Pharma,Net-60
CLI-1108,Enterprise,Manufacturing,Net-30
CLI-3211,SMB,Pharma,60 days
CLI-3897,SMB,Pharma,Net-60
CLI-1806,Mid-Market,Pharma,
CLI-0342,SMB,Manufacturing,Net-30
CLI-1725,Enterprise,Construction,Net-60
CLI-2599,Mid-Market,IT Services,Net-60
CLI-1448,mid-market,Construction,
CLI-3146,Mid-Market,Construction,Net-30
CLI-4155,Enterprise,FMCG,Net-15
CLI-1873,Enterprise,Logistics,Net-60
CLI-1824,SMB,FMCG,Net-60
CLI-0462,Enterprise,Textiles,Net-60
CLI-1595,SMB,Logistics,Net-15
CLI-0289,Mid-Market,Pharma,Net-15
CLI-1183,Enterprise,Construction,NET-30
CLI-2204,Enterprise,IT Services,Net-15
CLI-0269,MID-MARKET,Pharma,Net-60
CLI-4771,Enterprise,Logistics,Net-15
CLI-3568,SMB,FMCG,Net-30
CLI-3495,Enterprise,Logistics,Net-15
CLI-0116,SMB,Construction,Net-15
CLI-2400,Enterprise,Construction,Net-15
CLI-2920,Mid Market,Logistics,Net-60
CLI-0565,Mid-Market,,Net-30
CLI-0826,Mid-Market,Textiles,Net-30
CLI-1999,Enterprise,Construction,Net-60
CLI-2091,Mid-Market,Pharma,Net-30
CLI-3825,enterprise,Retail,NET-30
CLI-1367,Enterprise,Retail,Net-15
CLI-2259,Mid-Market,IT Services,Net-15
CLI-1966,SMB,Pharma,Net-60
CLI-3966,Enterprise,,Net-30
CLI-1858,SMB,Construction,Net-15
CLI-0273,SMB,Logistics,Net-15
CLI-4324,Enterprise,FMCG,Net-30
CLI-2493,SMB,Construction,Net-60
CLI-4467,Enterprise,Textiles,Net-15
CLI-1407,Mid-Market,Logistics,Net-30
CLI-3371,Mid-Market,IT Services,Net-30
CLI-3607,Enterprise,FMCG,Net-30
CLI-4426,SMB,Logistics,Net-15
CLI-3471,SMB,Manufacturing,Net-15
CLI-0361,Enterprise,Pharma,Net-60
CLI-1187,Mid-Market,Construction,Net-15
CLI-2503,Mid-Market,FMCG,Net-30
CLI-0687,Mid-Market,Retail,Net-60
CLI-1848,SMB,Textiles,Net-15
CLI-3385,SMB,FMCG,Net-60
CLI-0749,mid-market,Construction,Net-15
CLI-0290,Enterprise,Retail,Net-60
CLI-1125,Mid-Market,Logistics,Net-60
CLI-4174,SMB,Manufacturing,Net-60
CLI-3316,Mid-Market,Retail,
CLI-3943,SMB,FMCG,Net-60
CLI-4781,SMB,Pharma,Net-15
CLI-0246,Enterprise,FMCG,Net-15
CLI-0976,Mid-Market,Manufacturing,Net-60
CLI-0960,Enterprise,Manufacturing,Net-60
CLI-2297,Enterprise,IT Services,Net-15
CLI-4277,Enterprise,FMCG,Net-60
CLI-0363,SMB,Pharma,Net-60
CLI-0038,Enterprise,IT Services,Net-30
CLI-2761,Mid-Market,Logistics,Net-60
CLI-0172,SMB,Textiles,Net-60
CLI-2668,SMB,Logistics,net60
CLI-2681,Enterprise,Textiles,Net-60
CLI-1021,SMB,FMCG,Net-15
CLI-3896,SMB,Construction,Net-60
CLI-4603,SMB,Construction,Net-30
CLI-4631,Mid-Market,Pharma,
CLI-0400,SMB,Textiles,Net-60
CLI-3423,Enterprise,FMCG,Net-60
CLI-3591,SMB,FMCG,Net-30
CLI-2218,Mid-Market,Textiles,Net-15
CLI-3942,Mid-Market,Retail,Net-60
CLI-3555, SMB,Textiles,60 days
CLI-2028,Enterprise,Logistics,Net-30
CLI-1728,SMB,Construction,Net-15
CLI-3796,Mid-Market,Manufacturing,Net-30
CLI-3563,SMB,Manufacturing,Net-30
CLI-3515,Enterprise,FMCG,Net-30
CLI-1947,SMB,Construction,Net-60
CLI-1757,SMB,IT Services,Net-30
CLI-4674,Mid-Market,Logistics,Net-15
CLI-0792,Enterprise,,Net-15
CLI-1576,Enterprise,Textiles,Net-15
CLI-2703,SMB,Logistics,Net-60
CLI-0438,SMB,Retail,Net-60
CLI-0344,SMB,Construction,Net-60
CLI-3620,Mid-Market,Manufacturing,
CLI-1386,SMB,Pharma,Net-30
CLI-3742,Enterprise,Textiles,Net-30
CLI-3029,SMB,Pharma,Net-60
CLI-2756,Enterprise,Logistics,Net-15
CLI-0986,Mid-Market,Manufacturing,Net-15
CLI-4613,Enterprise,Manufacturing,Net-30
CLI-1345,Enterprise,Logistics,Net-30
CLI-4526,Enterprise,Pharma,Net-30
CLI-1002,Enterprise,Construction,Net-30
CLI-0117,Mid-Market,FMCG,Net-15
CLI-4443,SMB,Pharma,Net-60
CLI-1980,Enterprise,Retail,Net-15
CLI-2088,ENTERPRISE,Pharma,Net-30
CLI-2793,MID-MARKET,IT Services,Net-60
CLI-4206,Mid-Market,Textiles,Net-60
CLI-0872,SMB,Textiles,Net-15
CLI-3414,SMB,Manufacturing,Net-30
CLI-2199, SMB,Textiles,Net-15
CLI-2265,SMB,Pharma,Net-60
CLI-0473,Enterprise,Manufacturing,Net-60
CLI-2996,SMB,Construction,Net-30
CLI-3684,Enterprise,Retail,
CLI-0887,Enterprise,Retail,Net-15
CLI-1097,mid-market,Pharma,Net-30
CLI-1506,Enterprise,Logistics,Net-60
CLI-0950,Enterprise,Textiles,Net-60
CLI-0353,Enterprise,Textiles,Net-30
CLI-3055,Mid-Market,,Net-30
CLI-1462,Mid-Market,IT Services,Net-15
CLI-3174,SMB,Retail,Net-15
CLI-0683,SMB,FMCG,Net-15
CLI-4083,SMB,Manufacturing,Net-60
CLI-4313,Enterprise,IT Services,Net-60
CLI-3863,SMB,Pharma,Net-30
CLI-3834,Mid-Market,Textiles,Net-30
CLI-1880,Enterprise,FMCG,Net-60
CLI-3463,Mid Market,Construction,net15
CLI-3300,Enterprise,Logistics,Net-60
CLI-2405,SMB,Logistics,Net-15
CLI-4365,SMB,Manufacturing,Net-60
CLI-1559,Mid-Market,IT Services,
CLI-3652,Enterprise,Manufacturing,Net-15
CLI-0835,SMB,Logistics,Net-30
CLI-4138,Mid-Market,Pharma,Net-15
CLI-0586,SMB,FMCG,
CLI-0865,SMB,Textiles,Net-15
CLI-2176,SMB,FMCG,Net-15
CLI-4302,SMB,Manufacturing,30 days
CLI-0070,Enterprise,IT Services,Net-60
CLI-0665,Enterprise,FMCG,Net-15
CLI-3588,Mid-Market,Construction,Net-30
CLI-0163,Mid-Market,FMCG,Net-60
CLI-3608,Mid-Market,FMCG,Net-60
CLI-3758,Mid-Market,Manufacturing,Net-60
CLI-1200,Enterprise,Textiles,Net-30
CLI-1502,SMB,FMCG,Net-60
CLI-2738,Enterprise,Textiles,Net-60
CLI-4071,Mid-Market,Manufacturing,Net-15
CLI-4897,Enterprise,Construction,Net-60
CLI-3419,Mid-Market,Textiles,Net-15
CLI-2640,Mid-Market,Logistics,
CLI-4891,SMB,Pharma,Net-15
CLI-4049,Enterprise,Construction,Net-30
CLI-4815,smb,,Net-30
CLI-2533,Mid-Market,FMCG,Net-60
CLI-3566,Mid-Market,Logistics,Net-30
CLI-4573,Enterprise,IT Services,NET-15
CLI-0125,Mid-Market,IT Services,Net-60
CLI-2158,Mid-Market,FMCG,Net-15
CLI-0938,SMB,IT Services,Net-30
CLI-3317,Enterprise,FMCG,Net-30
CLI-2824,Enterprise,IT Services,Net-60
CLI-2330,Mid-Market,FMCG,Net-15
CLI-0674,Enterprise,Textiles,Net-15
CLI-4811,Mid-Market,IT Services,Net-30
CLI-2708,SMB,Textiles,Net-60
CLI-1376,Enterprise,IT Services,Net-30
CLI-0779,ENTERPRISE,FMCG,Net-30
CLI-2571,Mid-Market,Pharma,Net-15
CLI-2700,Enterprise,Construction,Net-30
CLI-0164,Enterprise,Logistics,Net-60
CLI-2667,Enterprise,Pharma,Net-30
CLI-1096,Enterprise,IT Services,Net-15
CLI-1793,Mid-Market,Manufacturing,Net-60
CLI-3163,SMB,Logistics,Net-30
CLI-4018,Enterprise,Pharma,Net-60
CLI-4495,Mid-Market,Textiles,Net-30
CLI-1019,Mid-Market,Retail,Net-15
CLI-1952,Mid-Market,Retail,Net-60
CLI-3489,Mid-Market,IT Services,Net-60
CLI-2408,Mid-Market,Textiles,Net-60
CLI-3705,Mid-Market,Pharma,Net-30
CLI-2557,Mid-Market,IT Services,Net-30
CLI-1982,mid-market,FMCG,Net-60
CLI-0551,Mid-Market,Pharma,Net-60
CLI-0481,Mid-Market,IT Services,Net-15
CLI-1729,SMB,Manufacturing,Net-15
CLI-4057,Mid-Market,FMCG,Net-60
CLI-4199,Enterprise,Logistics,Net-15
CLI-3602,Mid-Market,Retail,Net-15
CLI-3542,Enterprise ,Pharma,Net-60
CLI-1736,SMB,,Net-30
CLI-1617,SMB,FMCG,Net-30
CLI-3426,Mid-Market,Manufacturing,Net-30
CLI-4767,SMB,FMCG,Net-60
CLI-0392,SMB,Construction,Net-15
CLI-1142,Mid-Market,Textiles,Net-15
CLI-3556,Enterprise,FMCG,Net-60
CLI-1164,SMB,Construction,
CLI-1051,smb,,Net-15
CLI-1372,Mid-Market,Logistics,Net-30
CLI-2646,SMB,Pharma,Net-15
CLI-2142,Mid-Market,Retail,Net-30
CLI-1505,Enterprise,Pharma,Net-15
CLI-3692,Mid-Market,Pharma,Net-60
CLI-0585,SMB,Retail,Net-15
CLI-3188,Smb,Pharma,Net-30
CLI-1867,SMB,Textiles,Net-30
CLI-2189,Mid-Market,Textiles,Net-60
CLI-4816,Mid-Market,IT Services,Net-15
CLI-1318,Enterprise,Logistics,Net-15
CLI-2659,Enterprise,Manufacturing,Net-15
CLI-4163,mid-market,Logistics,Net-60
CLI-2323,Mid-Market,IT Services,Net-60
CLI-2908,SMB,Construction,15 days
CLI-0821,smb,Textiles,Net-60
CLI-2365,Enterprise,Logistics,Net-15
CLI-4069,Enterprise,Pharma,Net-30
CLI-0359,Enterprise,Construction,Net-60
CLI-0395,Enterprise,Textiles,Net-60
CLI-1300,Enterprise,FMCG,Net-30
CLI-2076,Enterprise,Retail,Net-15
CLI-2054,Mid-Market,Construction,
CLI-2664,Mid-Market,Textiles,Net-30
CLI-3729,Mid-Market,Logistics,Net-60
CLI-0731,SMB,Retail,net60
CLI-2442,Enterprise,Manufacturing,Net-30
CLI-2813,Mid-Market,IT Services,Net-30
CLI-3151,Mid-Market,FMCG,Net-30
CLI-3131,Enterprise,IT Services,Net-60
CLI-0660,Enterprise,IT Services,Net-15
CLI-1276,Mid-Market,Retail,Net-60
CLI-4669,Smb,IT Services,Net-30
CLI-1033,Enterprise,Textiles,Net-15
CLI-1706,SMB,Logistics,Net-15
CLI-4659,Mid Market,Logistics,Net-30
CLI-1840,Enterprise,FMCG,Net-60
CLI-4868,Mid-Market,Textiles,Net-30
CLI-1630,Mid-Market,Manufacturing,Net-60
CLI-2891,Mid-Market,Logistics,15 days
CLI-1674,Mid-Market,Pharma,Net-15
CLI-3370,Mid-Market,Textiles,Net-30
CLI-3465,Enterprise,IT Services,Net-60
CLI-3790,Mid-Market,Textiles,Net-60
CLI-2103,Mid-Market,Textiles,Net-15
CLI-3500,Enterprise,Construction,Net-30
CLI-3284,Enterprise,Pharma,Net-60
CLI-3609,Mid-Market,Construction,Net-30
CLI-4246,SMB,Manufacturing,Net-60
CLI-1480,Mid-Market,FMCG,NET-30
CLI-1445,Enterprise,Manufacturing,Net-15
CLI-3244,Enterprise,IT Services,Net-30
CLI-1733,Mid-Market,Pharma,Net-15
CLI-4737,SMB,Textiles,60 days
CLI-0703,Mid-Market,Pharma,Net-15
CLI-2944,SMB,Pharma,Net-30
CLI-1537,Mid Market,Construction,Net-30
CLI-4119,Mid-Market,Manufacturing,Net-60
CLI-3794,Mid-Market,Retail,Net-60
CLI-2633,SMB,Retail,Net-15
CLI-4165,SMB,,
CLI-2654,SMB,FMCG,Net-15
CLI-0194,SMB,Manufacturing,Net-15
CLI-2455,SMB,Textiles,Net-15
CLI-2384,SMB,IT Services,30 days
CLI-3869,Mid-Market,IT Services,Net-15
CLI-3379,Enterprise,FMCG,Net-60
CLI-2143,Enterprise,Pharma,Net-30
CLI-3792,Enterprise,Manufacturing,Net-30
CLI-3619,SMB,Logistics,Net-30
CLI-0780,SMB,Construction,Net-60
CLI-3331,Mid-Market,FMCG,
CLI-3716,Mid-Market,IT Services,Net-30
CLI-4015,Mid-Market,Textiles,Net-30
CLI-3366,Enterprise,Retail,Net-30
CLI-4217,Mid-Market,Logistics,NET-15
CLI-1959,Enterprise,IT Services,net30
CLI-4696,SMB,Logistics,Net-15
CLI-4411,Enterprise,Retail,Net-15
CLI-0377,Enterprise,Textiles,Net-15
CLI-2712,Enterprise,Logistics,Net-30
CLI-1316,SMB,Construction,Net-15
CLI-3005,Mid-Market,Manufacturing,Net-15
CLI-3085,Enterprise,Pharma,Net-60
CLI-0022,Enterprise,Pharma,Net-60
CLI-0948,SMB,Retail,Net-15
CLI-1727,Mid Market,Textiles,Net-15
CLI-3735,SMB,Manufacturing,Net-15
CLI-1120,Mid-Market,Retail,Net-15
CLI-4241,SMB,Retail,Net-60
CLI-3409,Enterprise,FMCG,Net-60
CLI-0478,Mid-Market,Retail,
CLI-1681,ENTERPRISE,IT Services,Net-30
CLI-0831,SMB,Retail,Net-30
CLI-0245,SMB,Retail,NET-60
CLI-3773,Enterprise ,Textiles,Net-30
CLI-1141,SMB,Construction,Net-15
CLI-0109,SMB,Construction,Net-15
CLI-0954,Enterprise ,Construction,Net-60
CLI-2878,Mid-Market,Manufacturing,Net-30
CLI-1453,Mid-Market,Logistics,Net-60
CLI-3570,Enterprise,Textiles,Net-15
CLI-0988, SMB,Pharma,NET-15
CLI-4240,SMB,IT Services,Net-15
CLI-0014,Mid-Market,Construction,Net-60
CLI-3540,SMB,Manufacturing,Net-30
CLI-3191,Mid-Market,FMCG,
CLI-0854,SMB,FMCG,Net-15
CLI-1331,Mid-Market,Construction,Net-30
CLI-3534,Enterprise,Pharma,Net-60
CLI-1473,Enterprise,Construction,Net-30
CLI-3105,Mid-Market,Manufacturing,Net-30
CLI-1717,Mid-Market,Construction,Net-30
CLI-5000,Mid-Market,IT Services,Net-15
CLI-1836,Mid-Market,Construction,Net-60
CLI-0103,Mid-Market,Construction,Net-60
CLI-1862,Enterprise,FMCG,Net-30
CLI-4320,Mid-Market,FMCG,Net-30
CLI-2483,SMB,Pharma,Net-30
CLI-3359,Enterprise,Logistics,Net-30
CLI-0625,smb,Construction,Net-15
CLI-0662,Mid-Market,Pharma,Net-60
CLI-2649,Enterprise,FMCG,Net-60
CLI-1574,Mid-Market,Logistics,60 days
CLI-4160,SMB,Textiles,Net-15
CLI-3194,SMB,Pharma,Net-60
CLI-4547,Mid-Market,Manufacturing,Net-30
CLI-3612,Mid-Market,Retail,Net-15
CLI-0842,Mid-Market,Retail,Net-15
CLI-2858,SMB,Manufacturing,Net-30
CLI-4599,ENTERPRISE,Textiles,Net-30
CLI-3514,Enterprise,Textiles,Net-60
CLI-3250,SMB,Textiles,Net-60
CLI-0112,Enterprise,IT Services,Net-30
CLI-1343,Mid-Market,FMCG,Net-15
CLI-3241,Enterprise,Construction,Net-30
CLI-3094,Mid-Market,Retail,Net-15
CLI-2231,Mid-Market,Logistics,Net-30
CLI-2985,Enterprise,IT Services,Net-60
CLI-4496,Enterprise,IT Services,Net-30
CLI-1735,Mid-Market,Retail,Net-30
CLI-3603,SMB,Construction,Net-30
CLI-2360,Enterprise,IT Services,Net-30
CLI-0386,Enterprise,Retail,Net-60
CLI-0608,SMB,Logistics,Net-60
CLI-3501,SMB,Construction,
CLI-4436,SMB,Construction,Net-15
CLI-1885,Enterprise,Logistics,Net-30
CLI-1720,Enterprise,FMCG,Net-30
CLI-1532,Enterprise,Construction,Net-15
CLI-3697,SMB,Pharma,Net-15
CLI-2677,Enterprise,Construction,Net-30
CLI-4565,SMB,Retail,Net-30
CLI-1085,Enterprise,Retail,Net-30
CLI-3524,Mid-Market,Pharma,Net-60
CLI-1597,Enterprise,Pharma,Net-30
CLI-3780,SMB,IT Services,net60
CLI-2333,SMB,IT Services,Net-60
CLI-3373,Mid-Market,FMCG,Net-15
CLI-4559,Mid-Market,Textiles,Net-60
CLI-4908,SMB,,Net-15
CLI-0494,Enterprise,Logistics,Net-15
CLI-3525,Mid-Market,Textiles,Net-15
CLI-0415,SMB,Logistics,Net-30
CLI-3197,SMB,FMCG,Net-30
CLI-0785,Mid-Market,Textiles,Net-60
CLI-1609,Enterprise,Textiles,Net-15
CLI-2497,Mid-Market,Construction,Net-60
CLI-2049,SMB,Pharma,Net-30
CLI-3061,Enterprise,Retail,Net-15
CLI-0146,Mid-Market,Textiles,Net-30
CLI-1731,Mid-Market,Pharma,Net-15
CLI-3238,Enterprise,,
CLI-0654,Enterprise,Retail,Net-60
CLI-3152,Mid-Market,,NET-30
CLI-4041,Mid-Market,Logistics,Net-60
CLI-0086,Enterprise,Pharma,Net-30
CLI-4382,SMB,Retail,net30
CLI-2273,Mid-Market,Construction,Net-60
CLI-1869,SMB,Pharma,Net-60
CLI-3668,SMB,FMCG,Net-60
CLI-3026,Mid-Market,FMCG,Net-15
CLI-2287,Enterprise,Logistics,Net-15
CLI-0231,SMB,Retail,Net-30
CLI-4652,Mid-Market,Logistics,Net-60
CLI-0932,Enterprise,Construction,Net-30
CLI-2440,SMB,Retail,Net-30
CLI-4158,Enterprise,Construction,Net-15
CLI-2084,Mid-Market,IT Services,Net-60
CLI-4043,Enterprise,Manufacturing,Net-60
CLI-4965,SMB,FMCG,Net-60
CLI-3217,Mid-Market,IT Services,Net-15
CLI-1401,Enterprise,IT Services,Net-30
CLI-1777,SMB,Construction,Net-30
CLI-3809,Mid-Market,FMCG,Net-30
CLI-0307,Mid-Market,IT Services,Net-30
CLI-4252,SMB,Manufacturing,Net-60
CLI-4722,SMB,Construction,Net-60
CLI-4541,Enterprise,IT Services,Net-15
CLI-2316,Enterprise,Retail,
CLI-3333,Mid-Market,FMCG,Net-30
CLI-2528,Enterprise,Retail,Net-30
CLI-2545,Mid-Market,Logistics,Net-15
CLI-1950,Enterprise,Logistics,Net-60
CLI-2946,Mid-Market,Logistics,net60
CLI-0696,Enterprise,Manufacturing,Net-15
CLI-1918,Mid-Market,Logistics,net60
CLI-1185,Enterprise,Pharma,Net-30
CLI-4998,Mid-Market,Pharma,Net-30
CLI-1208, SMB,Textiles,Net-30
CLI-0413,Mid-Market,Construction,Net-15
CLI-4294,SMB,,Net-60
CLI-2862,Mid-Market,Manufacturing,Net-60
CLI-1254,Enterprise,,Net-30
CLI-3312,Enterprise,IT Services,Net-15
CLI-3676,Enterprise,IT Services,Net-15
CLI-0381,Mid-Market,Pharma,Net-60
CLI-2303,Enterprise,Manufacturing,Net-30
CLI-4929,mid-market,FMCG,Net-30
CLI-4006,Mid-Market,Logistics,Net-15
CLI-0179,Mid-Market,Construction,
CLI-0510,Mid-Market,Logistics,Net-30
CLI-3059,Mid-Market,Construction,Net-30
CLI-3411,Mid-Market,Logistics,Net-60
CLI-2907,Enterprise,Manufacturing,Net-60
CLI-1301,SMB,IT Services,Net-30
CLI-4915,SMB,Pharma,Net-60
CLI-1507,Enterprise,Pharma,Net-60
CLI-2559,SMB,IT Services,Net-60
CLI-3899,SMB,IT Services,Net-30
CLI-0490,Enterprise,Logistics,Net-15
CLI-3650,Enterprise,Textiles,Net-30
CLI-2552,Mid-Market,Textiles,Net-15
CLI-0226,Mid-Market,Logistics,Net-30
CLI-2851,SMB,IT Services,Net-60
CLI-4449,Enterprise,Retail,Net-60
CLI-3099,Enterprise,Construction,Net-60
CLI-4441,Enterprise,Logistics,Net-30
CLI-4801,Mid-Market,IT Services,Net-60
CLI-3341,Enterprise,Logistics,Net-60
CLI-1722,Mid-Market,IT Services,15 days
CLI-2294,Enterprise,,Net-15
CLI-0440,Enterprise,Retail,Net-15
CLI-1942,Mid-Market,FMCG,Net-15
CLI-2206,SMB,Textiles,Net-30
CLI-4663,Mid-Market,Manufacturing,Net-60
CLI-4278,Mid-Market,IT Services,Net-15
CLI-0877,SMB,Logistics,Net-30
CLI-3862,Enterprise,Manufacturing,Net-60
CLI-2272,Enterprise,Pharma,Net-30
CLI-4122,Mid-Market,,NET-30
CLI-4668,Enterprise,IT Services,Net-15
CLI-3394,Mid-Market,Textiles,Net-15
CLI-3622,Enterprise,Logistics,
CLI-0013,Mid-Market,IT Services,Net-60
CLI-0640,Mid-Market,Textiles,Net-60
CLI-0092,Mid-Market,Manufacturing,Net-60
CLI-2661,SMB,Pharma,
CLI-2742,Enterprise,Manufacturing,Net-60
CLI-4621,Mid-Market,Pharma,Net-15
CLI-2044,Mid-Market,IT Services,Net-15
CLI-3623,Enterprise,IT Services,Net-30
CLI-1544,Mid-Market,IT Services,Net-15
CLI-0196,Mid-Market,Manufacturing,Net-30
CLI-0880,Mid-Market,Pharma,Net-30
CLI-0720,Enterprise,Textiles,60 days
CLI-0370,Enterprise,Logistics,Net-15
CLI-4780,Mid-Market,Manufacturing,Net-15
CLI-3417,SMB,Manufacturing,net60
CLI-1703,MID-MARKET,Textiles,Net-30
CLI-2469,Mid-Market,Retail,Net-30
CLI-4033,Enterprise,,net15
CLI-2718,Enterprise,FMCG,Net-15
CLI-4366,Enterprise,Construction,Net-60
CLI-1466,Enterprise,FMCG,Net-60
CLI-1610,Enterprise,Pharma,Net-60
CLI-0606,mid-market,Retail,Net-15
CLI-2242,SMB,IT Services,Net-15
CLI-0716,Mid-Market,IT Services,Net-30
CLI-2539,SMB,Pharma,Net-60
CLI-1928,Mid Market,Retail,Net-60
CLI-4853,Mid-Market,FMCG,Net-15
