invoice_id,client_id,invoice_amount,due_date
INV-4026,CLI-3973,970006.89,2025-10-14
INV-5177,CLI-2801,1260851.68,2026-09-28
INV-5424,CLI-2870,503227.77,2026-11-08
INV-6615,CLI-0852,280968.74,2026-12-15
INV-1487,CLI-4755,484389.28,2026-07-31
INV-3388,CLI-1078,"₹1,863,007.29",2026-09-29
INV-4414,CLI-2838,1856244.15,2026-01-11
INV-2175,CLI-1381,593231.29,2025-11-19
INV-1245,CLI-1308,127270.15,2026-03-17
INV-3205,CLI-2151,803004.61,2026-01-07
INV-5454,CLI-0411,1057498.37,2026-10-12
INV-1888,CLI-3653,1350533.33,2025-07-20
INV-3211,CLI-4881,1562594.12,2026-11-03
INV-5888,CLI-3386,654874.55,2026-09-28
INV-1210,CLI-4311,-866430.13,2026-03-10
INV-3768,CLI-3970,1997542.72,2025-06-14
INV-3957,CLI-2474,1509358.06,12-09-2026
INV-5862,CLI-3285,445464.99,2025-07-10
INV-6508,CLI-0611,1940663.84,2025-12-07
INV-6536,CLI-1299,1237708.21,2025-11-06
INV-4986,CLI-2734,1555550.92,2026-10-25
INV-2538,CLI-3170,124459.90,2025-09-11
INV-2134,CLI-2899,371951.29,2026-08-07
INV-3157,CLI-1686,450373.68,2025-12-09
INV-2645,CLI-0023,665156.94,2026-01-07
INV-7423,CLI-4118,1088827.35,2025-08-03
INV-2031,CLI-3404,899626.43,2025-08-06
INV-5311,CLI-0094,,2025-06-17
INV-4686,CLI-3367,1854764.12,2025-11-27
INV-3076,CLI-4750,1106572.22,03-07-2025
INV-5303,CLI-2640,-781819.43,2026-10-27
INV-1809,CLI-2996,1110270.96,2025-08-09
INV-1800,CLI-0368,1365696.41,2026-08-21
INV-3304,CLI-0319,1292823.90,2026-04-27
INV-4136,CLI-0669,1584006.62,2026-08-10
INV-2885,CLI-0552,439620.32,2025-08-17
INV-3606,CLI-3691,1514654.51,2026-03-24
INV-3587,CLI-0008,1831856.13,2026-10-19
INV-3689,CLI-2514,1874689.57,2026-08-27
INV-1069,CLI-0222,1281955.03,2025-06-29
INV-5955,CLI-0325,1292510.19,2025-11-06
INV-1630,CLI-0864,159969.68,25-09-2026
INV-2956,CLI-0656,-473647.38,2026-04-08
INV-4695,CLI-0990,1654148.25,2025-07-25
INV-3735,CLI-1233,1890234.81,2026-11-25
INV-7361,CLI-4957,1750529.75,2025-12-14
INV-1359,CLI-3960,1373110.09,2026-05-13
INV-3468,CLI-4196,661930.05,2026-05-14
INV-1648,CLI-4359,23444.65,2026-12-10
INV-3110,CLI-0353,1078403.50,2026-03-23
INV-1006,CLI-0195,-1090226.86,2026-09-02
INV-4122,CLI-0865,1949531.08,2025-10-25
INV-6607,CLI-2814,1435220.73,2025-08-01
INV-4124,CLI-3275,1276345.80,28-08-2026
INV-3028,CLI-1192,927028.27,2026-11-12
INV-5047,CLI-1331,439317.05,2025-10-21
INV-2261,CLI-4904,1091206.83,2026-02-08
INV-1347,CLI-4653,1284817.54,2025-12-01
INV-3050,CLI-2134,108322.49,2026-05-21
INV-6036,CLI-2843,806371.43,2025-09-01
INV-1884,CLI-4475,896696.08,2026-10-01
INV-6532,CLI-5313,1769190.34,2026-06-12
INV-5598,CLI-0446,849997.65,2026-08-19
INV-5176,CLI-0639,940977.52,2025-08-14
INV-7441,CLI-4989,,2026-08-20
INV-2043,CLI-2609,1887166.51,2026-08-27
INV-7169,CLI-0635,68314.93,2026-03-07
INV-4803,CLI-1984,534402.07,2026-12-04
INV-7419,CLI-0358,1615102.27,2025-07-19
INV-3966,CLI-3335,644472.93,2025-07-07
INV-2223,CLI-2903,69856.06,2026-05-25
INV-1799,CLI-2317,770980.48,2026-09-22
INV-5560,CLI-5318,1507637.40,2026-04-25
INV-7092,CLI-0675,112878.89,2026-09-14
INV-2198,CLI-1414,609398.94,2025-08-11
INV-5075,CLI-2054,1857087.60,20-11-2025
INV-6646,CLI-0591,1183777.28,2025-07-12
INV-5133,CLI-1786,50642.28,2026-11-20
INV-6391,CLI-0190,406607.27,2026-12-23
INV-1644,CLI-2993,1896816.55,2025-09-14
INV-1957,CLI-4977,1981697.34,2026-11-21
INV-2304,CLI-3378,513465.69,2026-06-03
INV-1202,CLI-4606,708813.27,2025-06-09
INV-5352,CLI-4022,1898646.47,2026-07-14
INV-5476,CLI-1349,1005889.59,2025-11-26
INV-1036,CLI-4579,"₹1,315,176.91",2025-12-08
INV-1814,CLI-2850,,2026-10-23
INV-3153,CLI-3202,1058893.76,
INV-1929,CLI-1395,583212.76,2026-01-22
INV-3035,CLI-3989,1776050.51,2025-12-02
INV-6930,CLI-1221,552392.29,2025-10-20
INV-1956,CLI-2353,156106.13,2026-10-25
INV-3726,CLI-0661,1898893.17,2026-01-03
INV-5221,CLI-2626,31244.97,2026-01-28
INV-1833,CLI-2057,496285.80,2026-04-06
INV-2290,CLI-4959,50274.60,2026-01-26
INV-3478,CLI-1072,1512144.54,2026-01-10
INV-4377,CLI-1908,1466845.77,2026-06-04
INV-5504,CLI-4643,1618976.87,2026-02-24
INV-5544,CLI-2554,1937952.73,2025-11-27
INV-3953,CLI-4940,1366606.07,2025-08-08
INV-3487,CLI-4317,1393566.30,
INV-6961,CLI-1766,1079232.94,2025-10-24
INV-6493,CLI-0793,722953.77,2026-06-01
INV-7338,CLI-3923,191746.55,2025-08-28
INV-3561,CLI-2457,1397725.07,2026-09-05
INV-6255,CLI-1937,-903914.30,2026-10-19
INV-5032,CLI-1147,,
INV-2073,CLI-2667,525912.55,2026-07-24
INV-3858,CLI-2665,1390488.73,2026-03-11
INV-6658,CLI-3920,1431952.10,2025-10-13
INV-6103,CLI-0367,863907.57,2026-12-22
INV-1082,CLI-4243,65368.36,2025-06-29
INV-3225,CLI-1534,590327.44,2026-03-20
INV-2135,CLI-3066,103987.07,2026-11-29
INV-6599,CLI-1512,112394.96,2026-06-06
INV-2340,CLI-3573,1468649.67,2026-01-04
INV-6274,CLI-0694,1348064.49,2026-12-13
INV-4554,CLI-3421,1194642.18,2026-01-16
INV-3530,CLI-2127,1641160.16,2026-12-01
INV-6205,CLI-2202,1717386.53,2026-09-19
INV-7089,CLI-3550,1034238.36,2025-07-10
INV-1320,CLI-2088,1779540.12,2026-02-07
INV-5727,CLI-3980,586726.97,2026-03-01
INV-5334,CLI-2020,8928.33,2026-09-09
INV-4775,CLI-2431,623223.08,2026-10-26
INV-4982,CLI-2945,315043.16,2026-09-14
INV-6398,CLI-2068,1231550.73,2026-07-19
INV-5557,CLI-3532,1982589.54,2026-04-04
INV-6809,CLI-0263,1736639.29,2026-10-19
INV-1685,CLI-2327,1566864.51,2026-13-25
INV-5000,CLI-3473,900398.40,2025-08-04
INV-4714,CLI-0359,432881.38,2026-08-28
INV-4237,CLI-0081,1432953.78,2026-07-24
INV-5549,CLI-4990,1097278.42,2025-08-17
INV-3661,CLI-1515,171880.85,2026-02-10
INV-3332,CLI-4343,1709018.20,2025-12-19
INV-6594,CLI-5456,1209629.21,2025-07-21
INV-3366,CLI-1702,959518.94,2026-05-20
INV-4793,CLI-1514,14595.11,2026-01-08
INV-3639,CLI-2404,485485.58,2026-03-16
INV-5518,CLI-5320,1614596.80,2026-03-18
INV-4856,CLI-2102,1761907.38,2026-04-14
INV-7418,CLI-3894,273329.55,2026-10-20
INV-5160,CLI-0045,169054.23,2026-12-17
INV-2037,CLI-4336,-747098.05,2026-01-07
INV-6280,CLI-4371,640977.35,2026-02-08
INV-3883,CLI-0338,239430.82,2025-07-21
INV-5122,CLI-4708,1135930.21,2026-08-15
INV-3802,CLI-2064,1947801.06,2026-03-31
INV-4386,CLI-4704,1789923.77,2026-01-20
INV-4200,CLI-4784,589170.81,2026-05-11
INV-4752,CLI-2222,784866.33,10-07-2026
INV-7468,CLI-4562,822227.11,2025-06-30
INV-6465,CLI-2436,1332630.56,2025-10-15
INV-6708,CLI-0467,1921601.85,2026-09-19
INV-4448,CLI-1249,169884.90,
INV-5178,CLI-4768,1511639.97,2026-06-21
INV-2313,CLI-0177,881188.92,2025-08-12
INV-5718,CLI-4740,"₹372,854.98",2026-01-28
INV-3918,CLI-1442,17442.62,08-03-2026
INV-7334,CLI-1900,1938404.12,18-12-2025
INV-3764,CLI-3866,1024933.07,2026-07-07
INV-6660,CLI-0063,356150.15,2026-09-24
INV-2507,CLI-2405,766041.06,2026-01-25
INV-4209,CLI-1448,1699926.90,2026-01-07
INV-1198,CLI-4725,173615.34,2025-09-10
INV-1062,CLI-2927,1380232.81,2026-06-16
INV-5258,CLI-3484,210920.71,2026-02-16
INV-2145,CLI-1417,274692.07,2026-09-08
INV-2477,CLI-5291,572832.80,2026-09-22
INV-1130,CLI-3903,1977863.57,2026-03-09
INV-1603,CLI-5277,847731.17,2026-08-04
INV-4159,CLI-4878,658652.48,2026-02-19
INV-5910,CLI-0800,892066.97,2026-07-04
INV-5975,CLI-4072,"₹932,565.79",2025-12-16
INV-7256,CLI-4874,1172299.81,2026-11-20
INV-4826,CLI-1603,1839571.78,2025-09-26
INV-3706,CLI-4081,940946.82,2026-11-27
INV-3604,CLI-2919,1963251.02,2025-09-08
INV-5329,CLI-4034,1605267.87,2026-02-16
INV-6736,CLI-3699,66539.55,2025-11-29
INV-1224,CLI-4446,1425536.15,2026-05-30
INV-3589,CLI-1066,1157961.05,2026-09-29
INV-4208,CLI-4477,763651.91,2025-10-10
INV-4769,CLI-4407,1717634.07,2026-01-03
INV-7330,CLI-4919,1808089.74,2026-09-18
INV-5501,CLI-1306,1625380.71,2026-03-24
INV-5833,CLI-1545,1239958.88,2026-08-14
INV-2203,CLI-4248,1614354.38,2026-05-23
INV-4413,CLI-0448,55468.13,2025-08-22
INV-6032,CLI-1185,856188.75,2025-09-17
INV-6085,CLI-3703,1158339.96,2026-09-24
INV-3131,CLI-4972,1680619.49,2026-08-12
INV-2521,CLI-1797,1757434.31,2025-10-27
INV-1174,CLI-1684,N/A,2026-03-03
INV-3695,CLI-1028,928311.16,2026-01-27
INV-4868,CLI-1528,1684089.58,2026-04-04
INV-1700,CLI-2244,309988.21,2026-01-03
INV-7156,CLI-4122,1404400.57,2025-11-29
INV-2305,CLI-4329,1584909.97,2026-03-30
INV-5586,CLI-1553,222949.97,2025-09-18
INV-4941,CLI-3130,1872900.63,2025-11-21
INV-4773,CLI-3364,1328080.70,2026-10-07
INV-2447,CLI-4338,1252138.45,08-10-2026
INV-2055,CLI-4811,,2026-10-03
INV-1112,CLI-3191,676031.05,2026-06-11
INV-3790,CLI-3804,650795.92,2025-10-31
INV-3812,CLI-3494,1465070.28,29-03-2026
INV-5466,CLI-3719,107276.69,2025-08-26
INV-2352,CLI-3681,325294.34,2026-09-25
INV-2641,CLI-4329,851180.50,2026-12-29
INV-1252,CLI-1059,1514199.33,2026-10-14
INV-6300,CLI-2357,780970.76,2026-07-10
INV-4782,CLI-1765,1430928.98,2026-05-26
INV-4050,CLI-1815,,2026-01-19
INV-1971,CLI-2544,1638555.50,2026-05-26
INV-3685,CLI-3783,1295667.75,
INV-3805,CLI-1524,1361055.61,2025-10-13
INV-4784,CLI-4875,,2026-11-22
INV-7404,CLI-3215,1331469.04,2026-12-21
INV-2217,CLI-0769,1331383.03,2026-10-28
INV-1602,CLI-1318,664379.13,2025-09-05
INV-4919,CLI-2773,924551.07,2025-09-09
INV-3200,CLI-2721,1078185.66,2026-01-30
INV-6259,CLI-1249,1363670.62,2026-04-04
INV-5464,CLI-1898,1858026.48,2026-09-21
INV-1730,CLI-2921,791996.79,2026-10-30
INV-7283,CLI-4452,190076.30,2026-10-25
INV-1552,CLI-3121,418002.32,2026-04-29
INV-7446,CLI-1530,1581719.42,2026-08-24
INV-5222,CLI-2637,-682752.42,2026-06-07
INV-7303,CLI-0167,1511826.88,2026-10-01
INV-5987,CLI-0150,1358996.15,2025-08-12
INV-3646,CLI-3825,576938.68,2025-10-04
INV-3527,CLI-2224,1304619.19,2026-02-28
INV-1402,CLI-1850,1661719.63,2026-04-16
INV-5967,CLI-2140,1083765.41,2026-05-10
INV-3156,CLI-4311,1580296.12,2026-06-22
INV-6572,CLI-4517,570527.94,2026-12-26
INV-1316,CLI-2896,204759.56,2026-04-02
INV-5478,CLI-3674,-1832649.84,
INV-6489,CLI-1717,-1821955.70,2026-03-09
INV-7223,CLI-1838,1620699.40,2025-12-17
INV-5772,CLI-1281,1783420.36,
INV-1674,CLI-3116,723777.56,2025-09-11
INV-5174,CLI-0718,1795911.09,2026-06-12
INV-6487,CLI-4080,"₹719,057.99",2026-05-06
INV-5761,CLI-2291,443572.77,2026-04-08
INV-7463,CLI-3588,"₹138,523.50",2026-10-01
INV-1075,CLI-1561,1735316.56,2026-01-25
INV-2512,CLI-0034,,2026-04-29
INV-1765,CLI-4808,1680932.31,2025-11-18
INV-2484,CLI-2317,,2026-04-11
INV-1169,CLI-0221,1107370.40,2026-05-16
INV-3701,CLI-3058,,
INV-3501,CLI-1228,1233559.77,22-08-2026
INV-5542,CLI-2880,374199.15,2026-09-19
INV-5701,CLI-0758,352993.41,2025-12-23
INV-3008,CLI-1766,1676887.44,2025-11-25
INV-2148,CLI-2390,473275.30,2025-08-27
INV-7090,CLI-3639,1843275.49,2026-12-07
INV-3651,CLI-1129,196576.09,2025-12-21
INV-1840,CLI-1814,685842.21,2026-11-13
INV-2259,CLI-0444,1034149.45,2026-01-01
INV-4214,CLI-1296,626352.87,2026-11-26
INV-3519,CLI-2022,1212087.55,2026-06-05
INV-4184,CLI-4961,1507644.18,2025-10-19
INV-3138,CLI-3604,1593063.46,2025-08-18
INV-3743,CLI-3121,159411.63,2026-06-30
INV-3894,CLI-4438,1116432.38,2026-07-14
INV-4485,CLI-4282,1978371.51,2026-03-07
INV-2889,CLI-1398,55218.79,2025-12-27
INV-3324,CLI-3809,84287.84,2025-07-26
INV-6459,CLI-1639,566734.41,30-10-2025
INV-3424,CLI-3376,46173.68,2026-11-24
INV-2589,CLI-0670,1991957.04,2025-06-16
INV-5217,CLI-1752,514377.31,25-12-2026
INV-2222,CLI-2201,1290306.05,
INV-4031,CLI-3730,1827940.94,2025-07-15
INV-1135,CLI-0994,1047281.13,2026-03-13
INV-6582,CLI-3873,543548.14,2026-12-23
INV-5523,CLI-1540,1894242.39,2026-05-08
INV-5106,CLI-2503,1099690.36,2026-03-13
INV-1535,CLI-4650,904843.73,2026-04-16
INV-3566,CLI-1773,662853.58,2026-06-15
INV-2476,CLI-4631,1725094.85,2026-02-06
INV-2792,CLI-0794,1868701.26,2025-06-20
INV-5355,CLI-0080,1122318.49,2026-01-16
INV-3287,CLI-2556,1074288.61,2025-11-21
INV-3103,CLI-3511,1481696.70,2026-12-05
INV-1604,CLI-4058,1555823.40,2025-07-20
INV-5446,CLI-2921,1805778.25,2025-08-23
INV-1358,CLI-0129,345411.02,2025-07-12
INV-2099,CLI-2780,18223.32,2026-07-17
INV-6779,CLI-1705,1840201.38,2025-07-18
INV-3593,CLI-1672,1573421.56,2025-06-26
INV-5732,CLI-4856,892048.03,2025-11-27
INV-4099,CLI-4759,1297713.52,2025-07-30
INV-3638,CLI-1530,446688.13,2025-12-14
INV-4920,CLI-4170,1858305.48,2026-01-15
INV-6871,CLI-2824,,2026-03-02
INV-4482,CLI-1569,894001.17,2025-11-27
INV-5026,CLI-3868,1424094.47,2026-12-27
INV-2045,CLI-4368,1303717.88,
INV-6999,CLI-4350,"₹261,768.09",
INV-3522,CLI-4055,1731881.32,2026-06-02
INV-1380,CLI-2523,1271266.30,2026-12-09
INV-3105,CLI-1843,799937.97,2026-09-16
INV-4917,CLI-0707,1918413.13,2026-05-22
INV-4005,CLI-5321,167259.69,
INV-2076,CLI-1411,1541702.38,2025-11-13
INV-1875,CLI-4681,576095.62,2026-09-09
INV-7495,CLI-3696,832043.33,2026-03-15
INV-2857,CLI-0128,1761856.95,2025-11-22
INV-3731,CLI-0271,168672.67,2026-07-07
INV-5637,CLI-2742,1386304.34,2025-11-05
INV-5923,CLI-0824,288766.76,2026-09-15
INV-1818,CLI-2605,1124826.18,2025-11-02
INV-5348,CLI-0187,131965.59,2026-08-31
INV-2938,CLI-1797,1916294.86,2026-07-31
INV-4260,CLI-4854,434970.44,2025-10-27
INV-2130,CLI-2005,678014.86,31-07-2026
INV-7482,CLI-2470,,2026-08-09
INV-3825,CLI-4238,1932869.20,2025-09-22
INV-6948,CLI-4911,1073446.72,09-12-2026
INV-4967,CLI-0973,1208498.13,2025-06-16
INV-6388,CLI-0987,"₹847,431.64",2026-10-11
INV-7248,CLI-2239,"₹617,223.96",2026-03-09
INV-7017,CLI-0068,1830305.87,2026-06-11
INV-3431,CLI-3038,1782823.96,30-03-2026
INV-7310,CLI-4533,1916483.72,2026-03-12
INV-6518,CLI-0910,1005319.04,2025-06-04
INV-1792,CLI-0076,823817.49,2026-03-30
INV-6845,CLI-4156,1788579.34,2026-03-17
INV-3550,CLI-0575,449296.20,2026-08-27
INV-2455,CLI-3204,1183840.44,2026-11-29
INV-2239,CLI-2536,1446246.47,2025-06-13
INV-2914,CLI-3880,1519656.19,2026-09-09
INV-4055,CLI-0409,297245.70,2025-09-23
INV-7377,CLI-3496,1343043.43,02-02-2026
INV-2159,CLI-2168,41681.07,2025-07-20
INV-6033,CLI-4778,1227018.14,2026-12-19
INV-1806,CLI-1465,559043.74,2025-09-25
INV-4778,CLI-3773,"₹1,605,338.79",2025-12-10
INV-4838,CLI-1161,951001.20,2025-12-12
INV-2117,CLI-1552,403412.65,2026-04-23
INV-5767,CLI-5137,1709990.13,2026-08-15
INV-5526,CLI-1063,926984.52,2026-02-10
INV-5650,CLI-0796,810828.46,2026-02-15
INV-5995,CLI-1639,802867.80,2026-03-08
INV-1613,CLI-4079,140028.70,2026-01-11
INV-7132,CLI-0568,17537.53,2026-02-05
INV-5195,CLI-3869,1372861.69,2025-12-03
INV-3326,CLI-1000,1444035.32,2026-05-09
INV-6040,CLI-3172,698091.62,2026-07-07
INV-6158,CLI-3391,232160.50,
INV-2543,CLI-4293,350091.09,2026-05-09
INV-4451,CLI-1867,N/A,2025-09-12
INV-2833,CLI-0528,1727938.67,2026-06-08
INV-7479,CLI-1480,1222106.58,2026-05-21
INV-1337,CLI-0113,20566.09,2025-06-06
INV-1851,CLI-4059,1432290.68,2025-10-01
INV-6254,CLI-2393,199952.29,2026-07-01
INV-1397,CLI-4968,1600820.61,2026-04-12
INV-1319,CLI-4275,1911679.15,2025-11-21
INV-3924,CLI-0848,936584.80,2026-08-14
INV-1651,CLI-0423,501005.08,2026-04-03
INV-5312,CLI-2315,1851548.86,2025-11-23
INV-4423,CLI-1149,1040197.04,2026-10-10
INV-1538,CLI-3481,1859779.87,2025-07-30
INV-3458,CLI-3637,,2025-09-16
INV-4655,CLI-1824,574778.22,2026-10-08
INV-4211,CLI-1048,1310436.65,2026-05-26
INV-6540,CLI-1210,464076.26,2025-09-21
INV-5491,CLI-2406,620473.68,2025-06-21
INV-1793,CLI-1289,1141092.34,2025-06-25
INV-4544,CLI-1641,1126045.89,2025-10-09
INV-2088,CLI-3793,1117621.31,2026-02-16
INV-2363,CLI-4768,670677.41,2026-09-26
INV-1925,CLI-3911,154649.38,
INV-5818,CLI-2558,1221141.60,2026-01-31
INV-7141,CLI-4297,626387.67,2026-08-27
INV-7386,CLI-0603,799478.99,2026-08-21
INV-6167,CLI-0704,1300607.47,2026-01-20
INV-6561,CLI-4127,,2026-09-24
INV-6645,CLI-0368,1443596.41,2026-10-18
INV-3077,CLI-2797,-1772708.77,2025-10-08
INV-3719,CLI-1038,438754.50,2026-02-12
INV-3140,CLI-1823,285962.90,2025-07-30
INV-1944,CLI-0455,1742834.59,2026-10-27
INV-5313,CLI-4525,282145.10,2026-03-02
INV-3795,CLI-3366,1874836.87,2026-08-18
INV-5409,CLI-3185,346866.46,2026-04-29
INV-4443,CLI-0239,1969099.84,2025-06-22
INV-5715,CLI-2989,1778058.21,2026-08-05
INV-4268,CLI-3308,1745244.96,2026-13-12
INV-1521,CLI-1045,1604773.56,2025-08-29
INV-2013,CLI-3901,1968542.34,2026-09-20
INV-1440,CLI-0266,1863213.19,2025-08-09
INV-5981,CLI-1838,291171.90,2026-01-12
INV-4279,CLI-4856,834556.96,2026-10-31
INV-3803,CLI-1273,862501.31,2025-10-01
INV-3887,CLI-1593,411760.89,2026-01-26
INV-1459,CLI-2404,126466.17,2026-05-24
INV-7201,CLI-1942,1526614.00,2026-02-24
INV-1744,CLI-2193,317680.41,2026-11-10
INV-5103,CLI-4276,1520895.93,2026-05-13
INV-5257,CLI-2553,1469848.23,2025-07-03
INV-4085,CLI-1361,1513476.37,2026-03-29
INV-6951,CLI-0111,1887885.65,2026-08-26
INV-6236,CLI-1832,1643928.67,2026-01-22
INV-6507,CLI-0879,307876.06,2025-12-25
INV-1652,CLI-3087,409487.30,2026-02-02
INV-3761,CLI-4267,1796783.30,2026-11-15
INV-3404,CLI-1514,1035114.35,2026-09-02
INV-1395,CLI-0131,-331001.10,2026-02-17
INV-4732,CLI-1302,1664245.66,2026-04-22
INV-5087,CLI-4001,499967.77,2025-10-07
INV-5574,CLI-1247,1709468.12,2026-12-17
INV-3990,CLI-0336,1684150.67,2025-08-10
INV-3810,CLI-1686,474124.33,2026-09-29
INV-1005,CLI-1057,140105.95,2025-11-04
INV-6622,CLI-2000,1190782.85,2026-02-14
INV-5228,CLI-2200,1187575.42,2026-09-07
INV-7484,CLI-0889,1915191.80,2026-01-28
INV-4072,CLI-0928,191275.45,2026-11-16
INV-6840,CLI-3131,551901.44,2025-09-09
INV-4957,CLI-1381,1444266.74,2026-03-10
INV-7345,CLI-3524,1550445.57,2025-07-11
INV-3713,CLI-3369,905574.83,2026-01-24
INV-1511,CLI-0049,65193.72,2025-08-14
INV-7252,CLI-1595,"₹1,657,138.89",2026-11-02
INV-3521,CLI-4739,527697.37,2025-07-05
INV-1294,CLI-3971,796015.19,2025-07-17
INV-3806,CLI-4837,1683596.88,2025-12-14
INV-4487,CLI-2519,896735.33,2025-06-29
INV-2965,CLI-3325,46589.45,2025-11-16
INV-1058,CLI-4098,1867329.83,2025-10-25
INV-6087,CLI-1857,1714074.58,2026-10-06
INV-1232,CLI-4967,1773458.59,2025-07-20
INV-5822,CLI-2289,1442948.14,2025-06-25
INV-2700,CLI-1825,240733.39,2025-08-04
INV-5738,CLI-3843,1852910.13,2026-11-29
INV-2323,CLI-2228,1883743.72,2026-03-13
INV-3186,CLI-2614,1112419.22,2025-10-11
INV-5679,CLI-2296,997504.73,2026-06-18
INV-2903,CLI-0768,1034977.42,2025-12-12
INV-4873,CLI-3517,1772644.41,2026-03-14
INV-2995,CLI-4936,1743868.49,2026-11-14
INV-5583,CLI-0547,1581952.94,2026-11-20
INV-1614,CLI-0109,703554.84,2025-10-07
INV-5956,CLI-2425,1071913.62,2026-08-26
INV-1362,CLI-3665,,2026-04-24
INV-1911,CLI-3237,368498.67,2025-08-27
INV-4504,CLI-2825,207817.19,2026-06-03
INV-1479,CLI-0625,142550.91,2026-10-24
INV-6613,CLI-2936,316825.62,2026-13-25
INV-5954,CLI-4447,770360.20,2026-02-03
INV-6460,CLI-1185,1904690.69,2025-09-10
INV-2255,CLI-4715,612290.88,
INV-2150,CLI-3896,1628911.63,2025-11-25
INV-4425,CLI-0204,1375237.54,2026-01-21
INV-5474,CLI-1858,1309587.75,2026-02-25
INV-2024,CLI-4785,1104535.47,2026-08-27
INV-1974,CLI-3986,1191108.81,2026-02-22
INV-3837,CLI-2118,33476.07,2025-09-28
INV-1473,CLI-1056,569322.71,2026-07-30
INV-6266,CLI-2219,1342302.71,2026-04-18
INV-5867,CLI-0848,1484898.21,2025-10-24
INV-5140,CLI-2586,996425.29,2025-12-06
INV-2747,CLI-0201,1976469.30,2026-01-07
INV-5137,CLI-3686,1994986.66,2026-02-28
INV-3363,CLI-1277,51806.96,2026-04-24
INV-4331,CLI-0513,588248.76,2026-08-25
INV-4239,CLI-4872,1320054.02,2026-08-12
INV-7123,CLI-1303,758449.52,2026-04-19
INV-4690,CLI-2318,1575808.61,2026-03-12
INV-2006,CLI-4998,472414.46,2025-07-27
INV-2403,CLI-1794,956913.33,2025-07-18
INV-1250,CLI-0705,52976.79,2025-06-13
INV-4974,CLI-5088,1680548.16,2026-09-04
INV-2503,CLI-1554,864205.12,2025-12-30
INV-5793,CLI-4796,283274.17,2026-11-28
INV-3206,CLI-0799,1775534.00,
INV-3927,CLI-2848,1125625.95,2026-06-12
INV-3569,CLI-5037,1966025.69,2026-04-16
INV-3218,CLI-4041,1315288.26,2025-06-22
INV-3891,CLI-4662,"₹334,099.46",2026-01-12
INV-4705,CLI-0727,30184.14,2026-02-17
INV-4521,CLI-2818,1723123.76,2026-12-29
INV-3007,CLI-3848,719665.96,2025-09-17
INV-2205,CLI-4058,576815.49,2026-02-19
INV-4649,CLI-4223,1761943.04,2025-11-09
INV-5142,CLI-2891,"₹180,007.03",2026-07-06
INV-4041,CLI-4227,1946611.39,2025-09-04
INV-5808,CLI-1748,605790.88,2026-02-23
INV-1465,CLI-3259,1683265.61,2025-11-14
INV-4047,CLI-4630,1351585.32,2026-01-07
INV-1844,CLI-2381,1811906.69,2026-09-02
INV-7211,CLI-4744,"₹335,487.86",03-02-2026
INV-5294,CLI-2974,899985.99,2025-12-15
INV-4218,CLI-1445,253041.55,2025-08-28
INV-6881,CLI-1708,46729.84,2025-10-20
INV-2119,CLI-0093,319251.30,08-08-2026
INV-5314,CLI-1660,14509.06,2025-10-29
INV-1338,CLI-0649,1902678.88,2026-06-21
INV-6939,CLI-1042,1636286.50,2026-02-17
INV-4942,CLI-4652,1782272.31,2025-11-04
INV-1084,CLI-3696,1617548.95,2026-06-05
INV-3537,CLI-0533,1482406.09,2026-01-03
INV-6297,CLI-2782,46034.41,2025-12-24
INV-3895,CLI-0052,1541858.12,2025-10-22
INV-5755,CLI-3905,35074.43,2025-10-24
INV-5673,CLI-1440,165555.45,2026-01-30
INV-6520,CLI-1956,1014999.22,2026-12-24
INV-1278,CLI-1152,687502.44,2026-08-09
INV-4089,CLI-2377,1701694.50,2026-11-06
INV-5445,CLI-3290,72721.37,2025-10-15
INV-1977,CLI-2708,488262.61,2026-01-11
INV-4216,CLI-3645,705355.79,2026-10-16
INV-4771,CLI-2400,783870.91,2026-04-16
INV-5570,CLI-3397,1016489.60,2025-09-28
INV-5204,CLI-4173,534402.54,2026-09-20
INV-3288,CLI-1161,1644783.22,2026-02-07
INV-3831,CLI-4331,1631527.19,2026-04-06
INV-6293,CLI-2901,1894619.82,2026-07-11
INV-6051,CLI-4941,1856790.57,2025-10-20
INV-5913,CLI-3950,744623.09,2026-10-16
INV-7426,CLI-3001,"₹573,380.99",2026-12-09
INV-1101,CLI-4166,1869171.89,2026-02-20
INV-3397,CLI-2509,645157.37,
INV-7020,CLI-3638,"₹1,305,588.33",2026-12-20
INV-5757,CLI-4039,86886.37,2026-08-30
INV-5471,CLI-3352,82946.03,2026-07-17
INV-4990,CLI-2833,1483064.64,2026-01-17
INV-2183,CLI-2156,236439.04,2026-03-27
INV-5483,CLI-4049,1391091.09,2026-07-29
INV-2028,CLI-3211,680769.66,2026-10-02
INV-5289,CLI-3892,1139484.49,2025-09-07
INV-1843,CLI-1124,1921799.90,2025-08-16
INV-3234,CLI-2519,1256969.87,2025-08-22
INV-3253,CLI-0714,166556.17,2025-06-06
INV-4480,CLI-0896,1892749.97,2025-06-05
INV-3004,CLI-3677,1094545.91,25-12-2026
INV-1578,CLI-4610,613317.88,2026-02-25
INV-6106,CLI-1292,1239213.27,2026-12-09
INV-2783,CLI-3871,562150.66,2025-11-18
INV-6357,CLI-2771,1137476.46,
INV-2925,CLI-3395,202770.21,2025-08-27
INV-4257,CLI-2608,"₹1,168,219.72",
